#OTU_ID	BIOME110807	BIOME110803	BIOME111127	BIOME111123	BIOME109532	BIOME104803	BIOME109536	BIOME104766	BIOME104762	BIOME109020	BIOME109921	BIOME109028	BIOME110446	BIOME110442	BIOME109040	BIOME109048	BIOME111135	BIOME109528	BIOME104778	BIOME111226	BIOME109520	BIOME104770	BIOME109524	BIOME104774	BIOME110691	BIOME110510	BIOME110695	BIOME110514	BIOME110699	BIOME109913	BIOME110518	BIOME109917	BIOME109036	BIOME110450	BIOME109032	BIOME110454	BIOME110921	BIOME110458	BIOME111300	BIOME111304	BIOME111147	BIOME111143	BIOME111256	BIOME109516	BIOME109299	BIOME109291	BIOME109287	BIOME110426	BIOME110819	BIOME110422	BIOME109864	BIOME110811	BIOME109860	BIOME110815	BIOME111151	BIOME109872	BIOME104795	BIOME109876	BIOME104791	BIOME110867	BIOME110438	BIOME111272	BIOME109575	BIOME110482	BIOME109571	BIOME110522	BIOME109884	BIOME110526	BIOME109880	BIOME110879	BIOME110875	BIOME110871	BIOME111264	BIOME111260	BIOME109868	BIOME109567	BIOME109583	BIOME110799	BIOME109587	BIOME110719	BIOME110847	BIOME110715	BIOME110711	BIOME109950	BIOME109307	BIOME109303	BIOME109551	BIOME109555	BIOME111107	BIOME109942	BIOME110703	BIOME109946	BIOME110707	BIOME109007	BIOME110462	BIOME109004	BIOME110913	BIOME110466	BIOME109701	BIOME111131	BIOME109705	BIOME109709	BIOME109544	BIOME109540	BIOME111111	BIOME111115	BIOME111222	BIOME104758	BIOME109934	BIOME110909	BIOME109016	BIOME110901	BIOME109938
Bacteroides_sp.1-1-6	0	0	3	0	0	0	1	1	7	6	35	0	5	14	2	34	2	21	15	2	1	1	8	13	1	0	0	0	0	0	1	0	3	2	2	6	0	13	0	0	0	61	0	1	0	1	13	0	0	7	1	2	0	0	0	1	1	1	9	0	0	57	0	0	0	3	0	23	8	0	0	8	4	1	0	0	1	3	1	9	2	0	0	2	0	0	9	13	2	5	1	1	0	5	0	6	0	4	0	7	1	0	1	0	4	0	2	0	1	5	4	9	0
Cryptobacterium_curtum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Odoribacter_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_	1	7	12	16	1	21	6	0	0	0	0	1	1	0	1	3	0	0	0	5	1	0	0	0	42	0	14	4	0	0	3	48	0	1	2	0	0	0	9	17	118	0	3	45	134	3	0	0	1	0	1	7	25	134	0	1	0	0	0	0	10	0	2	26	0	1	0	0	0	1	0	0	1	1	0	1	1	2	5	2	22	0	2	7	4	11	0	2	1	1	3	0	2	0	5	0	1	6	11	0	0	6	4	0	0	12	0	0	0	15	3	3	0
Streptococcus_sp.2-1-36FAA	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	0	0	0	1	2	0	0	3	0	0	0	1	3	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	3	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Ruminococcus_gnavus	9	2	37	47	36	13	5	15	6	1	12	27	6	1	18	12	17	82	12	35	7	11	2	8	16	9	9	14	3	6	14	5	10	4	4	397	14	54	27	11	9	28	13	10	25	13	0	0	0	2	4	68	25	8	1	146	18	8	27	8	9	141	14	20	22	7	31	22	13	27	2	12	14	44	0	17	15	4	34	1	21	6	2	6	8	5	3	21	6	106	10	11	18	5	1	6	4	10	14	19	2	31	14	1	1	40	6	2	15	16	19	122	64
Turicibacter_sp.HGF1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Bacteroides_coprosuis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_onderdonkii	13	485	408	4	112	298	1994	17	55	3063	12	3	1	8	2	3	133	2	8	354	6	2	241	12	8	13	9	3	1481	11	486	0	294	14	9	1	785	4	133	2	5	1	52	5	1	1171	1401	35	344	548	1557	417	83	0	7036	0	110	20	436	1	45	2	57	129	417	96	1537	3	136	276	26	8	20	245	1	2	255	52	4	2	514	3	118	0	331	4	179	1	2	210	29	11	682	40	79	264	76	450	1211	363	590	0	1	4344	1626	2449	0	85	842	376	18	123	16
Gemella_haemolysans	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_sp.3-1-33FAA	2	2	0	0	5	1	3	5	6	1	14	0	1	0	4	5	21	4	1	7	2	5	5	5	6	12	1	0	2	8	11	0	17	3	3	2	15	9	1	8	0	25	0	0	0	1	3	0	0	23	0	7	1	2	1	0	18	2	27	0	1	43	3	6	14	5	1	2	0	3	0	8	0	7	0	0	21	28	3	2	2	0	0	0	6	3	4	3	6	2	0	2	2	5	3	6	2	0	10	24	2	0	0	1	0	6	8	5	1	8	19	2	0
Bulleidia_extructa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_salivarius	12	7	42	127	17	17	107	52	17	66	6	2	58	24	1343	35	6	11	28	22	332	1253	20	99	29	20	1169	1041	85	3283	90	35	29	28	275	10	18	12	207	7	33	5	728	22	18	45	34	5	5	34	17	10	1	186	32	47	71	765	31	6	7	11	2	12	25	1	45	4	13	28	1593	2	1	211	0	552	17	56	384	91	5	1	42	102	1	12	16	12	38	27	244	13	108	50	8	134	2	13	1	10	21	3	422	111	51	0	10	25	6	65	746	2	5
Brevibacterium_casei	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subdoligranulum_sp.4-3-54A2FAA	143	110	313	723	253	366	111	169	70	308	3040	24	72	64	242	245	128	1267	222	198	115	295	77	1272	200	136	139	326	320	127	5899	4	231	155	96	441	270	1443	1711	88	70	2241	75	179	141	1171	207	12	19	381	581	1532	189	287	50	67	186	9	472	71	324	27	795	191	415	366	468	378	264	316	35	177	312	1018	0	368	270	147	1066	167	416	79	73	28	136	175	53	177	90	579	40	225	589	35	84	112	43	146	216	41	47	77	377	36	235	422	87	80	114	397	101	724	314
Enterobacter_cloacae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gluconacetobacter_diazotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_helcogenes	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bartlettii	17	3	61	23	2	0	12	4	52	1	2	4	18	22	5	33	3	30	11	33	3	2	41	41	4	0	0	36	9	2	2	0	3	38	4	0	16	4	5	14	4	0	13	0	7	4	15	0	2	37	10	3	0	1	6	47	10	6	4	26	2	2	0	4	23	11	21	1	1	26	2	30	3	29	0	9	11	1	4	17	2	0	8	2	2	5	16	8	0	2	19	4	47	23	3	44	10	9	0	1	1	5	5	4	3	0	28	25	8	37	97	1	1
Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_pestis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus_infantarius	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	10	1	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	8	3	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
Lactobacillus_ultunensis	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	56	0	0	0	0	0	8	0	0	37	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
Dorea_longicatena	207	750	463	441	15	1983	4	7	277	329	1	2	12	0	9	11	101	6	6	988	4	16	272	5	646	4	17	18	940	7	2	657	5	336	6	358	1261	66	7	29	397	161	72	598	1164	6	445	1	0	334	555	5	344	1388	1	753	20	3	42	111	6	191	4	523	13	128	6	1	4	59	63	127	14	86	0	15	11	9	18	3	139	121	1	466	67	187	140	6	121	1249	247	5	3	157	449	245	25	763	138	64	0	551	10	1	412	192	34	577	2	133	5	1323	903
Propionibacterium_acnes	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	16	1	8	0	0	37	2	0	0	0	0	0	1	2	0	1	0	0	0	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	4	0	0
Leptospira_interrogans	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_ovatus	13	22	42	10	58	17	304	665	32	165	265	1	18	79	366	74	25	137	75	338	3	206	33	81	257	37	0	143	54	4	58	2	170	173	3	597	212	375	32	13	88	418	60	51	16	36	271	5	2	104	240	44	6	23	45	10	47	26	164	8	20	1457	7	22	158	135	36	85	39	62	8	694	15	194	0	76	99	54	266	31	7	0	29	57	4	292	58	33	193	85	27	22	180	25	26	14	215	115	19	20	51	5	93	77	56	27	484	26	16	493	4	148	14
Blautia_producta	2	2	3	11	4	2	3	4	8	1	3	1	3	1	5	32	1	22	6	2	4	8	2	28	7	8	8	4	3	2	6	7	2	1	2	5	14	2	10	1	9	5	1	11	23	6	1	0	0	3	2	16	5	16	0	6	13	0	8	1	8	3	7	4	10	2	23	7	0	11	0	4	1	4	0	7	3	2	8	3	2	1	0	1	1	2	9	21	1	26	4	0	12	5	2	0	2	2	2	1	0	2	8	0	1	3	2	2	12	1	8	8	18
Oribacterium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rikenella_microfusus	2	0	1	0	0	1	5	7	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	2	1	0	0	1	1	0	4	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0
Butyrivibrio_crossotus	3	0	2	0	1	10	9	2	11	1	6	1	4	2	3	18	3	12	6	4	1	5	13	6	6	2	3	5	2	2	1	0	13	1	2	0	9	0	2	5	12	0	1	2	0	1	0	0	3	19	2	2	12	4	1	5	3	0	16	0	3	1	1	17	5	2	2	6	0	1	0	0	1	2	0	2	7	5	7	0	1	0	13	2	0	0	14	10	0	0	0	1	2	18	3	8	1	1	15	6	8	2	6	44	2	12	7	5	0	3	4	2	0
Clostridium_glycolicum	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_antri	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_gasseri	0	0	1	0	0	0	0	0	0	0	0	732	0	0	0	0	0	0	0	0	1107	0	0	0	0	0	463	0	2	1364	0	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	271	0	0
Prevotella_bryantii	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella_magna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoramibacter_alactolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_hirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Rhodococcus_equi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkaliphilus_metalliredigens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella_aerofaciens	0	611	0	1	0	295	121	466	929	105	78	0	499	33	234	323	340	189	458	463	0	392	1067	1186	163	0	1	275	387	0	0	368	0	174	0	0	344	0	0	0	199	1	206	307	944	0	136	7	15	952	196	0	184	1202	48	0	0	177	0	1057	0	0	0	228	0	0	1	145	78	0	104	639	157	0	0	341	0	1	257	490	235	0	23	141	55	170	222	406	66	0	410	54	1	424	1531	648	0	109	149	221	24	1	180	17	98	204	0	190	0	0	1	0	0
Escherichia_fergusonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	1	0	0	0	0	6	0	1	3	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_stercoris	0	1	304	0	1	33	3	2838	127	10	37	1	3854	7009	793	10	7	18	10	16	2	121	285	8	873	2	4	153	7	6	487	2	2	319	4	3	2	1	112	0	298	9	64	243	33	438	16	0	0	585	8	911	1	224	0	10	5	27	3	63	44	6	11	4	7	9	0	16	198	0	0	2903	322	4	0	202	2	28	306	4658	0	42	0	119	3	453	373	9	59	4547	20	77	3	108	9	305	88	7	4	2	0	13	101	0	0	0	31	116	1	596	7	2304	156
Bacteroides_sp.2-2-4	2	6	18	5	5	2	28	6	0	19	13	0	5	6	1	7	14	11	14	30	0	1	0	20	12	6	1	2	6	0	2	0	11	9	6	31	11	25	2	4	6	24	8	3	0	6	42	1	0	7	13	5	0	0	3	2	3	2	12	4	6	75	1	3	9	24	5	12	2	6	0	22	0	37	0	1	6	8	0	8	3	0	0	14	3	6	3	6	18	21	1	2	5	1	8	1	18	5	2	8	4	3	0	2	5	4	31	2	2	10	2	130	23
Clostridium_difficile	20	6	17	31	7	42	24	5	8	10	51	44	12	4	7	83	30	39	63	16	34	13	18	52	8	4	61	9	13	31	33	1	3	6	27	38	17	9	48	30	11	13	18	14	15	24	6	2	2	22	20	58	31	16	8	39	8	5	6	15	34	12	18	35	6	18	25	41	14	8	5	12	21	23	0	6	2	15	12	7	23	0	14	8	10	10	21	62	14	9	20	7	14	18	6	16	2	10	28	17	5	33	16	2	12	35	6	13	5	16	56	15	3
Bacteroides_sp.1-1-14	0	4	4	0	9	1	21	4	0	0	9	0	4	11	1	0	7	4	7	8	0	0	1	1	24	9	0	0	4	3	25	0	26	11	3	34	4	23	6	6	7	36	0	9	1	14	10	3	3	3	1	20	0	5	9	0	12	1	28	0	0	84	4	0	21	16	3	5	10	8	1	4	9	175	0	0	14	3	2	10	1	0	5	0	1	18	4	1	11	40	0	14	6	1	4	2	0	2	2	2	7	1	1	14	0	5	8	2	8	2	5	38	0
Streptococcus_caballi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_stutzeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter_sp.30-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_rhamnosus	0	0	0	0	0	0	0	0	1	0	5	149	2	0	2	0	1	0	0	0	13	8	0	0	2	0	18	0	2	22	0	0	0	0	1	0	2	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	57	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	10	10	2	5	32	0	0	0	0	0	0	0	0	0	2	0	6	0	0	6	0	0
Lactobacillus_	1	0	0	0	0	1	1	0	3	0	1	125	1	1	3	0	0	2	0	0	274	0	0	0	43	0	198	0	1	273	1	0	0	2	8	0	2	1	0	0	24	0	3	30	19	0	0	0	0	0	0	1	0	73	0	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	6	4	0	0	0	0	0	11	0	8	0	0	0	2	0	7	1	0	0	0	76	8	9	3	1	8	0	7	5	0	0	0	1	1	0	1	0	0	3	0	73	0	0
Veillonella_atypica	1	0	0	0	0	0	4	0	2	1	0	1	0	0	2	0	2	0	0	15	3	4	0	0	0	0	1	2	0	0	0	0	3	0	1	0	0	0	0	0	1	0	103	0	0	0	0	0	0	0	0	0	0	0	0	8	6	3	0	0	0	4	0	0	0	0	0	0	0	1	36	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	16	2	0	5	2	0	0
Leptonema_illini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella_sp.oraltaxon158F0412	0	0	0	0	0	0	1	2	4	0	0	0	0	0	7	0	5	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	51	1	0	0	0	0	0	0	0	0	0	0	0	66	4	28	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	19	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0
